"File","Module","Line","Type","Url"
"pages/tech_architecture.adoc","technical","21","url","https://kroki.io/pikchr/svg/eNq1Vu9vokoU_c5fcdPNJpoVOiCsth9eAgNumnTTvto2m7xsGpRR5wXBN6B2__t3h1GXIqD7K34Qr8O5955z7oXLS7gP5wwuczZdJHwaxsXVSyimC45X-VowY5EvY7hZVs69cBnJLoPxvf_ils6_3G2Y2HC2Nf5dzaEz4nMMgkkMkEehfBT2R7uaew3_uOY1TNJXEGEEzuoVLp4-317AhbxND_zP-gPLVmmSMd27e76AaRqnAsireWVRm8KMxzH-ch35wV-5FgqRbkH_63BS_ae51plpHs9Kg3jhNahkPNnwjE9iBlG6TcAi72Em0iW4ppGB5vZ_a3-CzxctXdq_s8uvmpeKiAmFmS94Alse5QtwjeL7AzEcjC2YrAmD6mIXDWVkypKcCU2TxOyKNk3k57hyzUMvaJ595AbvFjp37vhmDE8JR-dkYQzeOuMJyzK4DZP5Gh3ZxSb_Xocxn6FNc54m7moV7y4f2H9rluXGaxY1tTwgrm9_LPgtVeq8LVQdwhKtP1CikuXMGrWvqAPKYDDFMoMP0LF7pAtNgnl1gnlHgnkHwahUg5pVNYph3hGK_fhhHsI4F-tisJsqt-1Bn7a61wmvJpGD-az2fF-km08maYavjuKX8e0jjHjMOpmUB84Gbxp5ZEzOPKZy6jtROv8J6j6eSPir3A1-nbuT5DmSPGoO61qhacRi_gO282w6CM7j7upEwhbuSlka8S1yzF1BXRtvJeDDvBdDOuMiyyUekqVDh_SIMWyefFo3-fRo8ulh8n05-f4nu230Qa48JGXXxGnli626TDcMLOe9RLfa3PrD8GXkfpuW8IklTPApUB6xAj5rxC8JUMavPmGfcaVHxRZHNW4kh-mKiXDCY55_g0fJlseixiwj27OGVo3MHn7hWieG1QPdNIZOFxpF9utE9o9E9vciv6t7fOjEMNFHWiANEFhH-j-hV5_TaThZx6HgkriGjkaUEIIIVY0ZZSLnJ-6TJZlQDCykM1gJtuHpOkO4qrDs_u5noaoaslEqlj9dWHXVPwZ-E9TQ7lNCCyjDqgWrrvEHNke-pb1OLIrG8gY1A4FSjuVL-JSd0bRh1-C-8SpVq0i3DNIDs9tk06DOpsGRTYPDLlIbtXg44BuMtCmaFFPgUOA45GlhXrkDZVBX0crrWhOEXotxGiJTQ0l63wF8I1EA5tVZVWT7MiynhEJVGSosYewSjNp1ZRiqxladxnp2lWxVJSpokjaEQC0Yvf8GgqoOceMconuI3WDXQFi1EIdOyoQcg_h7Tp0yqYEiFavrS12qAP8D5_Bd0g=="
"pages/tech_architecture.adoc","technical","23","url","https://niolesk.top/#https://kroki.io/pikchr/svg/eNq1Vu9vokoU_c5fcdPNJpoVOiCsth9eAgNumnTTvto2m7xsGpRR5wXBN6B2__t3h1GXIqD7K34Qr8O5955z7oXLS7gP5wwuczZdJHwaxsXVSyimC45X-VowY5EvY7hZVs69cBnJLoPxvf_ils6_3G2Y2HC2Nf5dzaEz4nMMgkkMkEehfBT2R7uaew3_uOY1TNJXEGEEzuoVLp4-317AhbxND_zP-gPLVmmSMd27e76AaRqnAsireWVRm8KMxzH-ch35wV-5FgqRbkH_63BS_ae51plpHs9Kg3jhNahkPNnwjE9iBlG6TcAi72Em0iW4ppGB5vZ_a3-CzxctXdq_s8uvmpeKiAmFmS94Alse5QtwjeL7AzEcjC2YrAmD6mIXDWVkypKcCU2TxOyKNk3k57hyzUMvaJ595AbvFjp37vhmDE8JR-dkYQzeOuMJyzK4DZP5Gh3ZxSb_Xocxn6FNc54m7moV7y4f2H9rluXGaxY1tTwgrm9_LPgtVeq8LVQdwhKtP1CikuXMGrWvqAPKYDDFMoMP0LF7pAtNgnl1gnlHgnkHwahUg5pVNYph3hGK_fhhHsI4F-tisJsqt-1Bn7a61wmvJpGD-az2fF-km08maYavjuKX8e0jjHjMOpmUB84Gbxp5ZEzOPKZy6jtROv8J6j6eSPir3A1-nbuT5DmSPGoO61qhacRi_gO282w6CM7j7upEwhbuSlka8S1yzF1BXRtvJeDDvBdDOuMiyyUekqVDh_SIMWyefFo3-fRo8ulh8n05-f4nu230Qa48JGXXxGnli626TDcMLOe9RLfa3PrD8GXkfpuW8IklTPApUB6xAj5rxC8JUMavPmGfcaVHxRZHNW4kh-mKiXDCY55_g0fJlseixiwj27OGVo3MHn7hWieG1QPdNIZOFxpF9utE9o9E9vciv6t7fOjEMNFHWiANEFhH-j-hV5_TaThZx6HgkriGjkaUEIIIVY0ZZSLnJ-6TJZlQDCykM1gJtuHpOkO4qrDs_u5noaoaslEqlj9dWHXVPwZ-E9TQ7lNCCyjDqgWrrvEHNke-pb1OLIrG8gY1A4FSjuVL-JSd0bRh1-C-8SpVq0i3DNIDs9tk06DOpsGRTYPDLlIbtXg44BuMtCmaFFPgUOA45GlhXrkDZVBX0crrWhOEXotxGiJTQ0l63wF8I1EA5tVZVWT7MiynhEJVGSosYewSjNp1ZRiqxladxnp2lWxVJSpokjaEQC0Yvf8GgqoOceMconuI3WDXQFi1EIdOyoQcg_h7Tp0yqYEiFavrS12qAP8D5_Bd0g=="
"pages/tech_architecture.adoc","technical","63","image-url","https://kroki.io/pikchr/svg/eNqNkMFOwzAQRO_5ilFOcHESSITokbQgLigSH2BtjessdezKdSH8PU5KpSonbrO7M29XWxToyGgUUavesSI7K0lB9ZxUPAUt-jhYvA4Ln-Spcyw2791aPp1-dJCdJSc-DwY3z2xSElUpSWAeYho6duY2y6IeI_K5vcqhvPUBW0tqnw3-SyOw6SNK0bDLNi_VCls_ItAHmsOI_MK5BMuxerxr6xY7tjZVdf1w3zapite0SpRnGi1wbz6y0sd_0M5XL9d_T38CRST2n2WBvHbQLwuieKs="
"pages/tech_architecture.adoc","technical","63","url","https://kroki.io/pikchr/svg/eNqNkMFOwzAQRO_5ilFOcHESSITokbQgLigSH2BtjessdezKdSH8PU5KpSonbrO7M29XWxToyGgUUavesSI7K0lB9ZxUPAUt-jhYvA4Ln-Spcyw2791aPp1-dJCdJSc-DwY3z2xSElUpSWAeYho6duY2y6IeI_K5vcqhvPUBW0tqnw3-SyOw6SNK0bDLNi_VCls_ItAHmsOI_MK5BMuxerxr6xY7tjZVdf1w3zapite0SpRnGi1wbz6y0sd_0M5XL9d_T38CRST2n2WBvHbQLwuieKs="
"pages/tech_architecture.adoc","technical","65","url","https://niolesk.top/#https://kroki.io/pikchr/svg/eNqNkMFOwzAQRO_5ilFOcHESSITokbQgLigSH2BtjessdezKdSH8PU5KpSonbrO7M29XWxToyGgUUavesSI7K0lB9ZxUPAUt-jhYvA4Ln-Spcyw2791aPp1-dJCdJSc-DwY3z2xSElUpSWAeYho6duY2y6IeI_K5vcqhvPUBW0tqnw3-SyOw6SNK0bDLNi_VCls_ItAHmsOI_MK5BMuxerxr6xY7tjZVdf1w3zapite0SpRnGi1wbz6y0sd_0M5XL9d_T38CRST2n2WBvHbQLwuieKs="
"pages/tech_architecture.adoc","technical","70","image-url","https://kroki.io/pikchr/svg/eNqtksFOwzAMhu99CqsSElzaDlqh7Ug7ELeKPUDltG4bSJeROqzw9KSFoWmapk3iZsf2__1xEoaQY0MQMpXtWpaopqhAU7bSRWwNBS13Cp67g75Cjid9uFzlWfFgP8kUL_RuqefgddPA9aNs3DDMokIEMNXht37jeUwDgz-dLnwotdIGhMLyzev0B4GRTcsQBYlce8un2QKEHsBgBclmAH8k7rQgoxqtYh_8DBlhxcZOrneq0TCb36ZxCrVUymVxfH-XJi5jD43RW2cwuvrrTXAuqmRk4iloanvWnfyi6t-54hQ3t0LJvqUKajeGDp4bXTpqR2tXdTFV53n4eYCLNrkdfwQgg3N5bP6MpexL4DGNCy-4rye-AS-A678="
"pages/tech_architecture.adoc","technical","70","url","https://kroki.io/pikchr/svg/eNqtksFOwzAMhu99CqsSElzaDlqh7Ug7ELeKPUDltG4bSJeROqzw9KSFoWmapk3iZsf2__1xEoaQY0MQMpXtWpaopqhAU7bSRWwNBS13Cp67g75Cjid9uFzlWfFgP8kUL_RuqefgddPA9aNs3DDMokIEMNXht37jeUwDgz-dLnwotdIGhMLyzev0B4GRTcsQBYlce8un2QKEHsBgBclmAH8k7rQgoxqtYh_8DBlhxcZOrneq0TCb36ZxCrVUymVxfH-XJi5jD43RW2cwuvrrTXAuqmRk4iloanvWnfyi6t-54hQ3t0LJvqUKajeGDp4bXTpqR2tXdTFV53n4eYCLNrkdfwQgg3N5bP6MpexL4DGNCy-4rye-AS-A678="
"pages/tech_architecture.adoc","technical","72","url","https://niolesk.top/#https://kroki.io/pikchr/svg/eNqtksFOwzAMhu99CqsSElzaDlqh7Ug7ELeKPUDltG4bSJeROqzw9KSFoWmapk3iZsf2__1xEoaQY0MQMpXtWpaopqhAU7bSRWwNBS13Cp67g75Cjid9uFzlWfFgP8kUL_RuqefgddPA9aNs3DDMokIEMNXht37jeUwDgz-dLnwotdIGhMLyzev0B4GRTcsQBYlce8un2QKEHsBgBclmAH8k7rQgoxqtYh_8DBlhxcZOrneq0TCb36ZxCrVUymVxfH-XJi5jD43RW2cwuvrrTXAuqmRk4iloanvWnfyi6t-54hQ3t0LJvqUKajeGDp4bXTpqR2tXdTFV53n4eYCLNrkdfwQgg3N5bP6MpexL4DGNCy-4rye-AS-A678="
"pages/tech_architecture.adoc","technical","77","image-url","https://kroki.io/pikchr/svg/eNqtklFrg0AMx9_9FEEYtC9qt8poX60be2pZP4DEM9XbTk_OuMo-_WJZSxmltLC35Eh-__yTC0PYYEkQMqmq0QrNIcrQqUpLxL2joOLawFv9py7T40sXptvNKkvX2Tt1rW06Cj7aEiYvupRWmEWZCiBVtrG1VrBuySFbB5N0PYVjx9TzmAYG_3Ld0gdljSS5QfXp1faLwOmyYoiCWDde-jpbQm4HcFhA3A7CkZFOdFjRDnvDPvgrZIQtu_7g64iNhtniMZknsNPGSDafPz8lsWTsoXN2Lyaih1NtjIu8iEdRvKqa9B2Ll28q_l04vyq87fNaM1MBO-lDUd84q0S2poZhjKm4bYjfo9y1zP34bQAZZM6LgBv2cs7Ai5A7PZ4D8x8f5PjN"
"pages/tech_architecture.adoc","technical","77","url","https://kroki.io/pikchr/svg/eNqtklFrg0AMx9_9FEEYtC9qt8poX60be2pZP4DEM9XbTk_OuMo-_WJZSxmltLC35Eh-__yTC0PYYEkQMqmq0QrNIcrQqUpLxL2joOLawFv9py7T40sXptvNKkvX2Tt1rW06Cj7aEiYvupRWmEWZCiBVtrG1VrBuySFbB5N0PYVjx9TzmAYG_3Ld0gdljSS5QfXp1faLwOmyYoiCWDde-jpbQm4HcFhA3A7CkZFOdFjRDnvDPvgrZIQtu_7g64iNhtniMZknsNPGSDafPz8lsWTsoXN2Lyaih1NtjIu8iEdRvKqa9B2Ll28q_l04vyq87fNaM1MBO-lDUd84q0S2poZhjKm4bYjfo9y1zP34bQAZZM6LgBv2cs7Ai5A7PZ4D8x8f5PjN"
"pages/tech_architecture.adoc","technical","79","url","https://niolesk.top/#https://kroki.io/pikchr/svg/eNqtklFrg0AMx9_9FEEYtC9qt8poX60be2pZP4DEM9XbTk_OuMo-_WJZSxmltLC35Eh-__yTC0PYYEkQMqmq0QrNIcrQqUpLxL2joOLawFv9py7T40sXptvNKkvX2Tt1rW06Cj7aEiYvupRWmEWZCiBVtrG1VrBuySFbB5N0PYVjx9TzmAYG_3Ld0gdljSS5QfXp1faLwOmyYoiCWDde-jpbQm4HcFhA3A7CkZFOdFjRDnvDPvgrZIQtu_7g64iNhtniMZknsNPGSDafPz8lsWTsoXN2Lyaih1NtjIu8iEdRvKqa9B2Ll28q_l04vyq87fNaM1MBO-lDUd84q0S2poZhjKm4bYjfo9y1zP34bQAZZM6LgBv2cs7Ai5A7PZ4D8x8f5PjN"
"pages/tech_architecture.adoc","technical","84","image-url","https://kroki.io/pikchr/svg/eNqlkE0OgjAQRvecYtJEl6YojQFX2hCXLjzBFKo2FkrqKPX2oiEGcWPicjLve_NDOhCwzfWuPUyxalaQ7zIGlwqthcJZ50FZLM5R5W4avDmeCPhMmDrKt3EGygXwWIJoArC9trog42rWJ3mI07lMJBxMZ-MhSZYLKbqKIvTetRBzPnmzAlNViqcXR-J1i778V6pGUulq8ljQD156PenrvPZkSAMSdPae-dh02MceGE8dMuoB4mB8YA=="
"pages/tech_architecture.adoc","technical","84","url","https://kroki.io/pikchr/svg/eNqlkE0OgjAQRvecYtJEl6YojQFX2hCXLjzBFKo2FkrqKPX2oiEGcWPicjLve_NDOhCwzfWuPUyxalaQ7zIGlwqthcJZ50FZLM5R5W4avDmeCPhMmDrKt3EGygXwWIJoArC9trog42rWJ3mI07lMJBxMZ-MhSZYLKbqKIvTetRBzPnmzAlNViqcXR-J1i778V6pGUulq8ljQD156PenrvPZkSAMSdPae-dh02MceGE8dMuoB4mB8YA=="
"pages/tech_architecture.adoc","technical","86","url","https://niolesk.top/#https://kroki.io/pikchr/svg/eNqlkE0OgjAQRvecYtJEl6YojQFX2hCXLjzBFKo2FkrqKPX2oiEGcWPicjLve_NDOhCwzfWuPUyxalaQ7zIGlwqthcJZ50FZLM5R5W4avDmeCPhMmDrKt3EGygXwWIJoArC9trog42rWJ3mI07lMJBxMZ-MhSZYLKbqKIvTetRBzPnmzAlNViqcXR-J1i778V6pGUulq8ljQD156PenrvPZkSAMSdPae-dh02MceGE8dMuoB4mB8YA=="
"pages/tech_br_espd_profile.adoc","technical","2736","url","http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1435830281783&uri=CELEX:32014L0024"
"pages/tech_br_espd_profile.adoc","technical","2738","url","http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1435830281783&uri=CELEX:32014L0025"
"pages/tech_busrules.adoc","technical","8","url","https://www.schematron.com/"
"pages/tech_busrules.adoc","technical","75","url","https://github.com/OP-TED/espd-validation-schematron"
"pages/tech_codelist.adoc","technical","56","url","https://github.com/OP-TED/ESPD-EDM/tree/v5.0.0/codelists"
"pages/tech_codelist.adoc","technical","79","url","https://docs.oasis-open.org/ubl/UBL-conformance-to-CCTS/v1.0/UBL-conformance-to-CCTS-v1.0.html"
"pages/tech_codelist.adoc","technical","87","image-url","https://kroki.io/blockdiag/svg/eNrFUstOwzAQPNdfsTIXkEIfgKBSBVLVEqkXhChwQVXkxtvE1LGj2IGWqv-OnRBSOHDFB2s9M_bujncpdbzmgiWwI70e3LMEoWcxTpWImayiKNYcpTC2m9pMwiz7pYmER0xv4mQRs7YQy9Ki6b7mCRyHIikLhKsueBpa-sSnm6MFkzMFGTp8QwCqY_QuuE3hGi6Go28sRZGk1oGDswrkuGKltNFKK2vEB3rmomJIUugyhw8sdFSHO0JiLXXhNPTodhhOb8_piBDqa3rc5kjh9Aao73E2pUEdjRNU8fb3-Y5l2CCH8TMWRmhVy1VDMJWUzpv2kaeHWRPO4xQz9AC8cOFLU1rhgnxVvxKFsd_ld2jrnNOblOW-YccqjnypNwE0ng2u-oGxW-l5zkyKPIC2-Wk_HE8u6WJEOh1o8aVk8ZrWoMWNbS-EYd8tWhn7tZrsUij8gf_IWj9Wbf_mLOnsyb4ZtNogq53PHE3QDBC8MVkiCOMGa3gwEsF_DsRfH3w26Lvv238C1ZUpOg=="
"pages/tech_codelist.adoc","technical","87","url","https://kroki.io/blockdiag/svg/eNrFUstOwzAQPNdfsTIXkEIfgKBSBVLVEqkXhChwQVXkxtvE1LGj2IGWqv-OnRBSOHDFB2s9M_bujncpdbzmgiWwI70e3LMEoWcxTpWImayiKNYcpTC2m9pMwiz7pYmER0xv4mQRs7YQy9Ki6b7mCRyHIikLhKsueBpa-sSnm6MFkzMFGTp8QwCqY_QuuE3hGi6Go28sRZGk1oGDswrkuGKltNFKK2vEB3rmomJIUugyhw8sdFSHO0JiLXXhNPTodhhOb8_piBDqa3rc5kjh9Aao73E2pUEdjRNU8fb3-Y5l2CCH8TMWRmhVy1VDMJWUzpv2kaeHWRPO4xQz9AC8cOFLU1rhgnxVvxKFsd_ld2jrnNOblOW-YccqjnypNwE0ng2u-oGxW-l5zkyKPIC2-Wk_HE8u6WJEOh1o8aVk8ZrWoMWNbS-EYd8tWhn7tZrsUij8gf_IWj9Wbf_mLOnsyb4ZtNogq53PHE3QDBC8MVkiCOMGa3gwEsF_DsRfH3w26Lvv238C1ZUpOg=="
"pages/tech_codelist.adoc","technical","112","image-url","https://kroki.io/blockdiag/svg/eNq9Ut9r2zAQfo7-ikN92cDNjy50gdBCaWrIyxjrtpdSjGJdbDWyZKzzlrTkf59sx1WyQh-rB3H33Sfd6dO30jbdSCUyeGGjEXwXGcKIMM2NSoVuoyS1ErVyNMyp0LAs_uMkqkHcaCnRkForrBJBVKlVTeiGT2UGn2KV1RXCbAiBBIH0uWl9jwSuFAYK9PiWAbRp8ldJyuEKprP5K5ajynLy4OSiBSWuRa0pWVtDTj1jU5m2FZZVti7hGSubdOELY6nVtvIcfnY3ixd3X_icMR4m-7krkcP5NXCX5ljgcsGjPv4mCgzZTYYm3R3XO-SU9Rsrp6w5pi0EiV8_lgFoEniQqhnLWIOP7DD5WlWOXkcf8KCa57tclM1jfdVIlCu7jaDXa_J1HDna6aYuhctRRhAevhjHN7eX_HHOBgMI-EqLdMM7kHBL4UAcj_3iraiH1XfXyuAJftK1u6zdPlhPNtizfW-tThayXl2JLuotA3-ErhGU81aavTFB9PEWeO9LLyZj_2H7f2UPLEE="
"pages/tech_codelist.adoc","technical","112","url","https://kroki.io/blockdiag/svg/eNq9Ut9r2zAQfo7-ikN92cDNjy50gdBCaWrIyxjrtpdSjGJdbDWyZKzzlrTkf59sx1WyQh-rB3H33Sfd6dO30jbdSCUyeGGjEXwXGcKIMM2NSoVuoyS1ErVyNMyp0LAs_uMkqkHcaCnRkForrBJBVKlVTeiGT2UGn2KV1RXCbAiBBIH0uWl9jwSuFAYK9PiWAbRp8ldJyuEKprP5K5ajynLy4OSiBSWuRa0pWVtDTj1jU5m2FZZVti7hGSubdOELY6nVtvIcfnY3ixd3X_icMR4m-7krkcP5NXCX5ljgcsGjPv4mCgzZTYYm3R3XO-SU9Rsrp6w5pi0EiV8_lgFoEniQqhnLWIOP7DD5WlWOXkcf8KCa57tclM1jfdVIlCu7jaDXa_J1HDna6aYuhctRRhAevhjHN7eX_HHOBgMI-EqLdMM7kHBL4UAcj_3iraiH1XfXyuAJftK1u6zdPlhPNtizfW-tThayXl2JLuotA3-ErhGU81aavTFB9PEWeO9LLyZj_2H7f2UPLEE="
"pages/tech_codelist.adoc","technical","184","url","https://github.com/OP-TED/ESPD-EDM/tree/v5.0.0/codelists"
"pages/tech_codelist.adoc","technical","413","url","http://publications.europa.eu/resource/authority/access-right"
"pages/tech_codelist.adoc","technical","415","url","http://publications.europa.eu/resource/dataset/access-right"
"pages/tech_codelist.adoc","technical","416","url","http://publications.europa.eu/resource/dataset/access-right/20240612-0"
"pages/tech_codelist.adoc","technical","417","url","http://publications.europa.eu/resource/distribution/access-right/20240612-0/xml/gc/AccessRight.gc"
"pages/tech_codelist.adoc","technical","442","url","https://github.com/OP-TED/ESPD-EDM"
"pages/tech_codelist.adoc","technical","465","url","http://publications.europa.eu/resource/authority/country"
"pages/tech_codelist.adoc","technical","467","url","http://publications.europa.eu/resource/dataset/country"
"pages/tech_codelist.adoc","technical","468","url","http://publications.europa.eu/resource/dataset/country/20250618-0"
"pages/tech_codelist.adoc","technical","469","url","http://publications.europa.eu/resource/distribution/country/20250618-0/xml/gc/Country.gc"
"pages/tech_codelist.adoc","technical","493","url","https://github.com/OP-TED/ESPD-EDM"
"pages/tech_codelist.adoc","technical","515","url","http://publications.europa.eu/resource/authority/currency"
"pages/tech_codelist.adoc","technical","517","url","http://publications.europa.eu/resource/dataset/currency"
"pages/tech_codelist.adoc","technical","518","url","http://publications.europa.eu/resource/dataset/currency/20250618-0"
"pages/tech_codelist.adoc","technical","519","url","http://publications.europa.eu/resource/distribution/currency/20250618-0/xml/gc/Currency.gc"
"pages/tech_codelist.adoc","technical","542","url","http://publications.europa.eu/resource/authority/docrefcontent-type"
"pages/tech_codelist.adoc","technical","544","url","http://publications.europa.eu/resource/dataset/docrefcontent-type"
"pages/tech_codelist.adoc","technical","545","url","http://publications.europa.eu/resource/dataset/docrefcontent-type/20250319-0"
"pages/tech_codelist.adoc","technical","546","url","http://publications.europa.eu/resource/distribution/docrefcontent-type/20250319-0/xml/gc/DocrefcontentType.gc"
"pages/tech_codelist.adoc","technical","569","url","http://publications.europa.eu/resource/authority/economic-operator-size"
"pages/tech_codelist.adoc","technical","571","url","http://publications.europa.eu/resource/dataset/economic-operator-size"
"pages/tech_codelist.adoc","technical","572","url","http://publications.europa.eu/resource/dataset/economic-operator-size/20240612-0"
"pages/tech_codelist.adoc","technical","573","url","http://publications.europa.eu/resource/distribution/economic-operator-size/20240612-0/xml/gc/EconomicOperatorSize.gc"
"pages/tech_codelist.adoc","technical","597","url","https://github.com/OP-TED/ESPD-EDM"
"pages/tech_codelist.adoc","technical","619","url","http://publications.europa.eu/resource/authority/eo-role-type"
"pages/tech_codelist.adoc","technical","621","url","http://publications.europa.eu/resource/dataset/eo-role-type"
"pages/tech_codelist.adoc","technical","622","url","http://publications.europa.eu/resource/dataset/eo-role-type/20211208-0"
"pages/tech_codelist.adoc","technical","623","url","http://publications.europa.eu/resource/distribution/eo-role-type/20211208-0/xml/gc/EoRoleType.gc"
"pages/tech_codelist.adoc","technical","644","url","http://publications.europa.eu/resource/authority/exclusion-ground"
"pages/tech_codelist.adoc","technical","646","url","http://publications.europa.eu/resource/dataset/exclusion-ground"
"pages/tech_codelist.adoc","technical","647","url","http://publications.europa.eu/resource/dataset/exclusion-ground/20250618-0"
"pages/tech_codelist.adoc","technical","648","url","http://publications.europa.eu/resource/distribution/exclusion-ground/20250618-0/xml/gc/ExclusionGround.gc"
"pages/tech_codelist.adoc","technical","673","url","https://github.com/OP-TED/ESPD-EDM"
"pages/tech_codelist.adoc","technical","699","url","http://publications.europa.eu/resource/authority/language"
"pages/tech_codelist.adoc","technical","701","url","http://publications.europa.eu/resource/dataset/language"
"pages/tech_codelist.adoc","technical","702","url","http://publications.europa.eu/resource/dataset/language/20250618-0"
"pages/tech_codelist.adoc","technical","703","url","http://publications.europa.eu/resource/distribution/language/20250618-0/xml/gc/Language.gc"
"pages/tech_codelist.adoc","technical","727","url","http://publications.europa.eu/resource/authority/occupation"
"pages/tech_codelist.adoc","technical","729","url","http://publications.europa.eu/resource/dataset/occupation"
"pages/tech_codelist.adoc","technical","730","url","http://publications.europa.eu/resource/dataset/occupation/20221214-0"
"pages/tech_codelist.adoc","technical","731","url","http://publications.europa.eu/resource/distribution/occupation/20221214-0/xml/gc/Occupation.gc"
"pages/tech_codelist.adoc","technical","755","url","https://github.com/OP-TED/ESPD-EDM"
"pages/tech_codelist.adoc","technical","776","url","https://github.com/OP-TED/ESPD-EDM"
"pages/tech_codelist.adoc","technical","797","url","https://github.com/OP-TED/ESPD-EDM"
"pages/tech_codelist.adoc","technical","817","url","http://publications.europa.eu/resource/authority/selection-criterion"
"pages/tech_codelist.adoc","technical","819","url","http://publications.europa.eu/resource/dataset/selection-criterion"
"pages/tech_codelist.adoc","technical","820","url","http://publications.europa.eu/resource/dataset/selection-criterion/20250319-0"
"pages/tech_codelist.adoc","technical","821","url","http://publications.europa.eu/resource/distribution/selection-criterion/20250319-0/xml/gc/SelectionCriterion.gc"
"pages/tech_codelist_examples.adoc","technical","23","url","http://publications.europa.eu/resource/authority/access-right"""
"pages/tech_codelist_examples.adoc","technical","114","url","http://publications.europa.eu/resource/authority/country"""
"pages/tech_codelist_examples.adoc","technical","134","url","http://publications.europa.eu/resource/authority/criterion"""
"pages/tech_codelist_examples.adoc","technical","181","url","http://publications.europa.eu/resource/authority/currency"""
"pages/tech_codelist_examples.adoc","technical","219","url","http://publications.europa.eu/resource/authority/docrefcontent-type"""
"pages/tech_codelist_examples.adoc","technical","224","url","http://ted.europa.eu/udl?uri%3DTED:NOTICE:293520-"
"pages/tech_codelist_examples.adoc","technical","250","url","http://publications.europa.eu/resource/authority/economic-operator-size"""
"pages/tech_codelist_examples.adoc","technical","293","url","http://publications.europa.eu/resource/authority/eo-role-type"""
"pages/tech_codelist_examples.adoc","technical","348","url","http://publications.europa.eu/resource/authority/criterion"""
"pages/tech_codelist_examples.adoc","technical","353","url","http://eur-lex.europa.eu/</cbc:URI>"
"pages/tech_codelist_examples.adoc","technical","356","url","http://publications.europa.eu/resource/authority/language"""
"pages/tech_codelist_examples.adoc","technical","372","url","http://publications.europa.eu/resource/authority/criterion"""
"pages/tech_codelist_examples.adoc","technical","389","url","http://publications.europa.eu/resource/authority/occupation"""
"pages/tech_codelist_examples.adoc","technical","389","url","http://data.europa.eu/esco/occupation/4d5bd738-9202-4fd7-bd8c-7dbe914048de</cbc:ExpectedCode>"
"pages/tech_codelist_examples.adoc","technical","394","url","http://data.europa.eu/esco/occupation/4d5bd738-9202-4fd7-bd8c-7dbe914048de*"
"pages/tech_common_aspects_for_criteria.adoc","technical","17","image-url","https://kroki.io/pikchr/svg/eNqlVsGSmzgQvfMVKm8OsSdDIQHJjKv2YI93t6bKtZVNMrkkOQiQbaUYyYtE7MnXb0vIGAzYrqwvFnT366dW9xOvCvQ7CnzChefNpuhLJnfCQ_BL5B6NbtIknT7Nl59ZobgUj4sv-NsI5d9LpZ3xAZbymf-kut_-vpArnjOwBL4_YPxjz9JyIL71asU14uIHVzXDHdcbJHaIanS33SOB5ArlVGlf7ZCiz-zAUm5fHkXGU6pl0cfk6alvb1Logqb6T5lnrDjj8Ddk6kN9VKpkC6pZew997DE5Q9_ifOL9SY5n01th9oPLUl1wkinLyoI9yKxB9ZvnzaeWJ_CbAdkM2M786v8GRZNXBdowvt6A1a8W3kMVMPqnpDlfmXpD1tl2m7vlB_ZvyZQegVeeOci5g3RY2I8Nsq2Nr0zuuQ_NuZiiTALjkbOIyqKAJHZJU5pO6zPhYv2eFvql9t-5AIZu0evgjWn6sT2NOWnGm2JAKZ6Z0LD8zlJ9BuGtQwibCJ-YgHaB_A8F17CQYhAB-4FDiJoIC6BgCHxgK1YwkbIRyqjasGwYJ3I4cRPnI18LqmE3l-PvqngoZkCPEO1zwu2DIhN449YVroNl0B2vAz82FYrHBjJxkCAliPjhCKlnmucHoMCPJibvEcxkgdjqbfXo-qFKYV6LnWGLa7bJKds61MG2U_TyvQUqhjAeIFxDJx3opA19IIorojPo0ZwLhlaFfEYL6GsjtLDHEOkNEyhnK420tDX2ZmTA-d2JMzHOYa8z9vGJc2icowHn-MQ5Ms7xgPP9iXMMzp4tF25N5wxDzFGz-zxI1wMEatJ2CrtON7Ms40ZQaN71PQsWXZMxbjl5v2WF3JlNo4SvES3MU6lgwm19lLdsFgoK7RoqfBP4QTxGa3kQtQ2jmQm7D6oSgiVoW44G7JOmAYfxkImQ-Bq4loG8a1KI2jFpLkEa4GrOUbAnZI6jBcwawZdVzsxEOOkOCJl0R6RSoaUvmnpxP4b2x9nUVbmgGYrhZqwqSzCUtnCa4San3Jo9NzqyHpPGhMHXDaDSQVRldbBiAIp8DCeHMTpkjSo0-wgluXB1LGVTw516kBMdNS_c0rBMLrEkHZb4AssL1xOQ3TK4Kv8qZLm9giawDIdYhv_nhEI6iDq49zrN0N7pdZu_bt84PXM6N7_GsHX1L9maq9x-K42qG3lAomBIDjpjU-JxRyM_lkk3ZlcVMrSXXTi-rIUwN-Y2s5mwjeqmwj1RSR1FBqL6cqUXo3pyhZYh7OvWUhwqhuIZp3DuL6fhyaEqkc1JrmEKQbXMn2b05nw9l_vqXG2jBNAp9SeYaS7ytvH5jO_Mw1ev8VWyPB6ubaevXipzWVg9vgujxX97pidp"
